holeid,x,y,z,TVD,TEMP,GM
LONCCARICA-1,680935.09,5070578.64,-1547.98,1765.0,93.7037865905,4
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,144.16,0.0,41.7226811564,3
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,139.16,5.0,41.7228374557,3
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,134.16,10.0,41.72301623,3
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,129.16,15.0,41.7232177729,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,124.16,20.0,41.7234423816,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,119.16,25.0,41.7236903572,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,114.16,30.0,41.7239620043,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,109.16,35.0,41.7242576313,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,104.16,40.0,41.7245775505,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,99.16,45.0,41.7249220779,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,94.16,50.0,41.7252915335,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,89.16,55.0,41.7256862414,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,84.16,60.0,41.7261065295,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,79.16,65.0,41.7265527298,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,74.16,70.0,41.7270251785,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,69.16,75.0,41.7275242159,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,64.16,80.0,41.7280501864,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,59.16,85.0,41.7286034389,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,54.16,90.0,41.7291843264,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,49.16,95.0,41.7297932063,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,44.16,100.0,41.7304304406,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,39.16,105.0,41.7310963956,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,34.16,110.0,41.731791442,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,29.16,115.0,41.7325159555,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,24.16,120.0,41.733270316,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,19.16,125.0,41.7340549083,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,14.16,130.0,41.734870122,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,9.16,135.0,41.7357163515,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,4.16,140.0,41.7365939959,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-0.84,145.0,41.7375034594,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-5.84,150.0,41.7384451511,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-10.84,155.0,41.7394194852,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-15.84,160.0,41.7404268811,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-20.84,165.0,41.7414677631,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-25.84,170.0,41.742542561,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-30.84,175.0,41.7436517098,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-35.84,180.0,41.7447956497,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-40.84,185.0,41.7459748267,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-45.84,190.0,41.7471896918,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-50.84,195.0,41.748440702,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-55.84,200.0,41.7497283197,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-60.84,205.0,41.751053013,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-65.84,210.0,41.7524152557,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-70.84,215.0,41.7538155275,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-75.84,220.0,41.7552543139,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-80.84,225.0,41.7567321066,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-85.84,230.0,41.758249403,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-90.84,235.0,41.7598067068,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-95.84,240.0,41.7614045277,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-100.84,245.0,41.7630433819,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-105.84,250.0,41.7647237916,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-110.84,255.0,41.7664462856,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-115.84,260.0,41.768211399,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-120.84,265.0,41.7700196735,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-125.84,270.0,41.7718785672,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-130.84,275.0,41.7737748268,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-135.84,280.0,41.7757159098,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-140.84,285.0,41.7777023846,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-145.84,290.0,41.7797348265,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-150.84,295.0,41.7818138178,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-155.84,300.0,41.7839399477,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-160.84,305.0,41.7861138128,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-165.84,310.0,41.7883360167,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-170.84,315.0,41.7906071702,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-175.84,320.0,41.7929278917,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-180.84,325.0,41.795298807,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-185.84,330.0,41.7977205491,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-190.84,335.0,41.8001937591,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-195.84,340.0,41.8027190854,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-200.84,345.0,41.8052971843,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-205.84,350.0,41.8079319833,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-210.84,355.0,41.8106177085,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-215.84,360.0,41.8133566874,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-220.84,365.0,41.8161526516,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-225.84,370.0,41.8190047906,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-230.84,375.0,41.8219138088,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-235.84,380.0,41.8248804193,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-240.84,385.0,41.8279053434,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-245.84,390.0,41.8309893108,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-250.84,395.0,41.8341330599,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-255.84,400.0,41.8373373379,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-260.84,405.0,41.8406029005,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-265.84,410.0,41.8439305123,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-270.84,415.0,41.8473209469,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-275.84,420.0,41.8507749868,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-280.84,425.0,41.8542934236,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-285.84,430.0,41.8578770581,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-290.84,435.0,41.8615267002,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-295.84,440.0,41.8652431694,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-300.84,445.0,41.8690272942,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-305.84,450.0,41.872879913,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-310.84,455.0,41.8768018734,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-315.84,460.0,41.880794033,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-320.84,465.0,41.8848572588,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-325.84,470.0,41.8889924278,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-330.84,475.0,41.8932004268,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-335.84,480.0,41.8974821526,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-340.84,485.0,41.901838512,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-345.84,490.0,41.906270422,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-350.84,495.0,41.9107788096,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-355.84,500.0,41.9153646124,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-360.84,505.0,41.9200287779,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-365.84,510.0,41.9247722644,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-370.84,515.0,41.9295960405,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-375.84,520.0,41.9345010853,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-380.84,525.0,41.9394883887,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-385.84,530.0,41.944558951,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-390.84,535.0,41.9497137836,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-395.84,540.0,41.9549539085,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-400.84,545.0,41.9602803585,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-405.84,550.0,41.9656941776,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-410.84,555.0,41.9711964207,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-415.84,560.0,41.9767881535,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-420.84,565.0,41.9824704532,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-425.84,570.0,41.9882444078,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-430.84,575.0,41.9941111169,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-435.84,580.0,42.000071691,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-440.84,585.0,42.0061272521,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-445.84,590.0,42.0122789334,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-450.84,595.0,42.0185278797,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-455.84,600.0,42.024875247,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-460.84,605.0,42.0313222027,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-465.84,610.0,42.0378699261,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-470.84,615.0,42.0445196074,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-475.84,620.0,42.0512724489,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-480.84,625.0,42.0581296641,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-485.84,630.0,42.0650924781,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-490.84,635.0,42.0721621276,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-495.84,640.0,42.079339861,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-500.84,645.0,42.0866269381,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-505.84,650.0,42.0940246304,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-510.84,655.0,42.1015342209,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-515.84,660.0,42.1091570042,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-520.84,665.0,42.1168942865,0
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-525.84,670.0,42.1247473853,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-530.84,675.0,42.1327176299,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-535.84,680.0,42.2833416069,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-540.84,685.0,42.4340854222,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-545.84,690.0,42.6342722074,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-550.84,695.0,42.834581569,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-555.84,700.0,43.0347674639,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-560.84,705.0,43.2350787183,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-565.84,710.0,43.4352627002,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-570.84,715.0,43.6355748694,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-575.84,720.0,43.8357549708,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-580.84,725.0,44.0360695,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-585.84,730.0,44.2362515135,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-590.84,735.0,44.4365675,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-595.84,740.0,44.636748535,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-600.84,745.0,44.8370665,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-605.84,750.0,45.0372450361,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-610.84,755.0,45.2375635,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-615.84,760.0,45.4377400172,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-620.84,765.0,45.6380595,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-625.84,770.0,45.8382354791,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-630.84,775.0,46.0385575,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-635.84,780.0,46.2387324224,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-640.84,785.0,46.4390565,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-645.84,790.0,46.6392293481,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-650.84,795.0,46.8395545,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-655.84,800.0,47.0397247571,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-660.84,805.0,47.2400505,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-665.84,810.0,47.4402201505,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-670.84,815.0,47.6405485,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-675.84,820.0,47.8407150293,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-680.84,825.0,48.0410435,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-685.84,830.0,48.2412103948,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-690.84,835.0,48.4415425,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-695.84,840.0,48.6417077484,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-700.84,845.0,48.8420415,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-705.84,850.0,49.0422040915,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-710.84,855.0,49.2425385,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-715.84,860.0,49.4426994258,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-720.84,865.0,49.6430355,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-725.84,870.0,49.8431947529,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-730.84,875.0,50.0435325,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-735.84,880.0,50.2436910746,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-740.84,885.0,50.4440315,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-745.84,890.0,50.6441873931,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-750.84,895.0,50.8445285,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-755.84,900.0,51.0446827103,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-760.84,905.0,51.2450255,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-765.84,910.0,51.4451780285,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-770.84,915.0,51.6455225,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-775.84,920.0,51.8456733502,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-780.84,925.0,52.0460195,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-785.84,930.0,52.2461691778,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-790.84,935.0,52.4465175,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-795.84,940.0,52.6466660141,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-800.84,945.0,52.8470165,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-805.84,950.0,53.047161862,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-810.84,955.0,53.2475125,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-815.84,960.0,53.4476567244,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-820.84,965.0,53.6480095,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-825.84,970.0,53.8481526046,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-830.84,975.0,54.0485075,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-835.84,980.0,54.2486500059,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-840.84,985.0,54.4490075,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-845.84,990.0,54.6491464318,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-850.84,995.0,54.8495035,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-855.84,1000.0,55.0496416359,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-860.84,1005.0,55.250001,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-865.84,1010.0,55.4501371222,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-870.84,1015.0,55.6504975,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-875.84,1020.0,55.8506328946,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-880.84,1025.0,56.0509955,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-885.84,1030.0,56.2511289572,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-890.84,1035.0,56.4514925,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-895.84,1040.0,56.6516245645,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-900.84,1045.0,56.8519895,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-905.84,1050.0,57.0521207208,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-910.84,1055.0,57.2524875,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-915.84,1060.0,57.4526184308,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-920.84,1065.0,57.6529875,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-925.84,1070.0,57.8531161993,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-930.84,1075.0,58.0534855,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-935.84,1080.0,58.2536130312,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-940.84,1085.0,58.4539835,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-945.84,1090.0,58.6541089316,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-950.84,1095.0,58.8544795,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-955.84,1100.0,59.0546044057,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-960.84,1105.0,59.2549765,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-965.84,1110.0,59.4551004587,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-970.84,1115.0,59.6554735,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-975.84,1120.0,59.8555965961,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-980.84,1125.0,60.0559705,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-985.84,1130.0,60.2560933235,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-990.84,1135.0,60.4564685,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-995.84,1140.0,60.6565891464,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1000.84,1145.0,60.8569635,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1005.84,1150.0,61.0570855705,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1010.84,1155.0,61.2574625,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1015.84,1160.0,61.4575846017,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1020.84,1165.0,61.6579625,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1025.84,1170.0,61.8580837456,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1030.84,1175.0,62.0584615,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1035.84,1180.0,62.2585810081,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1040.84,1185.0,62.4589575,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1045.84,1190.0,62.6590773952,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1050.84,1195.0,62.8594545,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1055.84,1200.0,63.0595744126,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1060.84,1205.0,63.2599515,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1065.84,1210.0,63.4600715662,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1070.84,1215.0,63.6604485,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1075.84,1220.0,63.860569362,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1080.84,1225.0,64.0609465,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1085.84,1230.0,64.2610668056,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1090.84,1235.0,64.4614425,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1095.84,1240.0,64.6615639027,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1100.84,1245.0,64.8619395,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1105.84,1250.0,65.0620621591,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1110.84,1255.0,65.2624375,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1115.84,1260.0,65.4625615802,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1120.84,1265.0,65.6629365,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1125.84,1270.0,65.8630616716,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1130.84,1275.0,66.0634355,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1135.84,1280.0,66.2635619384,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1140.84,1285.0,66.4639345,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1145.84,1290.0,66.6640603859,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1150.84,1295.0,66.8644295,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1155.84,1300.0,67.064559019,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1160.84,1305.0,67.2649285,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1165.84,1310.0,67.4650578425,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1170.84,1315.0,67.6654235,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1175.84,1320.0,67.8655563611,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1180.84,1325.0,68.0659215,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1185.84,1330.0,68.2660555789,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1190.84,1335.0,68.4664175,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1195.84,1340.0,68.6665545003,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1200.84,1345.0,68.8669145,2
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1205.84,1350.0,69.0670546291,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1210.84,1355.0,69.2674125,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1215.84,1360.0,69.4675564689,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1220.84,1365.0,69.6679125,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1225.84,1370.0,69.868058523,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1230.84,1375.0,70.0684105,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1235.84,1380.0,70.2685602946,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1240.84,1385.0,70.4689095,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1245.84,1390.0,70.6690612865,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1250.84,1395.0,70.8694055,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1255.84,1400.0,71.0695615009,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1260.84,1405.0,71.2699025,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1265.84,1410.0,71.4700624402,1
REZOVACCKE_KRCCEVINE-1,689340.71,5072557.33,-1270.84,1415.0,71.6703995,1
