holeid,x,y,z,TVD,PERM,POR,GM_lthology
LONCCARICA-1_planed,680935.09,5070578.64,-1202.99,1420.01,14.8962307644,11.9114077673,3
LONCCARICA-1_planed,680935.09,5070578.64,-1207.99,1425.01,14.8841581617,11.9033554149,3
LONCCARICA-1_planed,680935.09,5070578.64,-1212.99,1430.01,14.8720903557,11.8953085902,3
LONCCARICA-1_planed,680935.09,5070578.64,-1217.99,1435.01,14.8600273613,11.8872673032,3
LONCCARICA-1_planed,680935.09,5070578.64,-1222.99,1440.01,14.8479691933,11.8792315635,3
LONCCARICA-1_planed,680935.09,5070578.64,-1227.99,1445.01,14.8359158665,11.8712013809,1
LONCCARICA-1_planed,680935.09,5070578.64,-1232.99,1450.01,14.8238673956,11.8631767652,1
LONCCARICA-1_planed,680935.09,5070578.64,-1237.99,1455.01,14.8118237955,11.8551577259,1
LONCCARICA-1_planed,680935.09,5070578.64,-1242.99,1460.01,14.7997850808,11.8471442728,1
LONCCARICA-1_planed,680935.09,5070578.64,-1247.99,1465.01,14.7877512662,11.8391364154,1
LONCCARICA-1_planed,680935.09,5070578.64,-1252.99,1470.01,14.7757223664,11.8311341634,1
LONCCARICA-1_planed,680935.09,5070578.64,-1257.99,1475.01,14.763698396,11.8231375263,1
LONCCARICA-1_planed,680935.09,5070578.64,-1262.99,1480.01,14.7516793698,11.8151465138,1
LONCCARICA-1_planed,680935.09,5070578.64,-1267.99,1485.01,14.7396653021,11.8071611352,1
LONCCARICA-1_planed,680935.09,5070578.64,-1272.99,1490.01,14.7276562078,11.7991814001,1
LONCCARICA-1_planed,680935.09,5070578.64,-1277.99,1495.01,14.7156521012,11.791207318,1
LONCCARICA-1_planed,680935.09,5070578.64,-1282.99,1500.01,14.7036529969,11.7832388983,1
LONCCARICA-1_planed,680935.09,5070578.64,-1287.99,1505.01,14.6916589094,11.7752761504,1
LONCCARICA-1_planed,680935.09,5070578.64,-1292.99,1510.01,14.6796698531,11.7673190837,1
LONCCARICA-1_planed,680935.09,5070578.64,-1297.99,1515.01,14.6676858425,11.7593677075,1
LONCCARICA-1_planed,680935.09,5070578.64,-1302.99,1520.01,14.6557068921,11.7514220312,1
LONCCARICA-1_planed,680935.09,5070578.64,-1307.99,1525.01,14.6437330161,11.743482064,1
LONCCARICA-1_planed,680935.09,5070578.64,-1312.98,1530.0,14.6317642291,11.7355478153,1
LONCCARICA-1_planed,680935.09,5070578.64,-1317.98,1535.0,14.6198005452,11.7276192943,1
LONCCARICA-1_planed,680935.09,5070578.64,-1322.98,1540.0,14.6078419788,11.7196965101,1
LONCCARICA-1_planed,680935.09,5070578.64,-1327.98,1545.0,14.5958885442,11.711779472,1
LONCCARICA-1_planed,680935.09,5070578.64,-1332.98,1550.0,14.5839402557,11.7038681892,1
LONCCARICA-1_planed,680935.09,5070578.64,-1337.98,1555.0,14.5719971274,11.6959626707,1
LONCCARICA-1_planed,680935.09,5070578.64,-1342.98,1560.0,14.5600591737,11.6880629257,1
LONCCARICA-1_planed,680935.09,5070578.64,-1347.98,1565.0,14.5481264085,11.6801689632,1
LONCCARICA-1_planed,680935.09,5070578.64,-1352.98,1570.0,14.5361988462,11.6722807922,1
LONCCARICA-1_planed,680935.09,5070578.64,-1357.98,1575.0,14.5242765008,11.6643984219,1
LONCCARICA-1_planed,680935.09,5070578.64,-1362.98,1580.0,14.5123593865,11.6565218612,1
LONCCARICA-1_planed,680935.09,5070578.64,-1367.98,1585.0,14.5004475172,11.648651119,1
LONCCARICA-1_planed,680935.09,5070578.64,-1372.98,1590.0,14.488540907,11.6407862043,1
LONCCARICA-1_planed,680935.09,5070578.64,-1377.98,1595.0,14.47663957,11.6329271259,1
LONCCARICA-1_planed,680935.09,5070578.64,-1382.98,1600.0,14.4647435201,11.6250738928,1
LONCCARICA-1_planed,680935.09,5070578.64,-1387.98,1605.0,14.4528527713,11.6172265138,1
LONCCARICA-1_planed,680935.09,5070578.64,-1392.98,1610.0,14.4409673375,11.6093849977,1
LONCCARICA-1_planed,680935.09,5070578.64,-1397.98,1615.0,14.4290872326,11.6015493532,1
LONCCARICA-1_planed,680935.09,5070578.64,-1402.98,1620.0,14.4172124705,11.5937195893,1
LONCCARICA-1_planed,680935.09,5070578.64,-1407.98,1625.0,14.405343065,11.5858957145,1
LONCCARICA-1_planed,680935.09,5070578.64,-1412.98,1630.0,14.3934790299,11.5780777375,1
LONCCARICA-1_planed,680935.09,5070578.64,-1417.98,1635.0,14.3816203791,11.5702656671,1
LONCCARICA-1_planed,680935.09,5070578.64,-1422.98,1640.0,14.3697671263,11.5624595119,1
LONCCARICA-1_planed,680935.09,5070578.64,-1427.98,1645.0,14.3579192852,11.5546592805,1
LONCCARICA-1_planed,680935.09,5070578.64,-1432.98,1650.0,14.3460768695,11.5468649815,1
LONCCARICA-1_planed,680935.09,5070578.64,-1437.98,1655.0,14.334239893,11.5390766234,1
LONCCARICA-1_planed,680935.09,5070578.64,-1442.98,1660.0,14.3224083691,11.5312942147,1
LONCCARICA-1_planed,680935.09,5070578.64,-1447.98,1665.0,14.3105823117,11.523517764,1
LONCCARICA-1_planed,680935.09,5070578.64,-1452.98,1670.0,14.2987617342,11.5157472797,1
LONCCARICA-1_planed,680935.09,5070578.64,-1457.98,1675.0,14.2869466502,11.5079827703,1
LONCCARICA-1_planed,680935.09,5070578.64,-1462.98,1680.0,14.2751370732,11.5002242441,1
LONCCARICA-1_planed,680935.09,5070578.64,-1467.98,1685.0,14.2633330168,11.4924717095,1
LONCCARICA-1_planed,680935.09,5070578.64,-1472.98,1690.0,14.2515344944,11.4847251749,1
LONCCARICA-1_planed,680935.09,5070578.64,-1477.98,1695.0,14.2397415195,11.4769846485,1
LONCCARICA-1_planed,680935.09,5070578.64,-1482.98,1700.0,14.2279541055,11.4692501387,1
LONCCARICA-1_planed,680935.09,5070578.64,-1487.98,1705.0,14.2161722657,11.4615216538,1
LONCCARICA-1_planed,680935.09,5070578.64,-1492.98,1710.0,14.2043960135,11.4537992018,1
LONCCARICA-1_planed,680935.09,5070578.64,-1497.98,1715.0,14.1926253622,11.4460827912,1
LONCCARICA-1_planed,680935.09,5070578.64,-1502.98,1720.0,14.1808603252,11.4383724299,1
LONCCARICA-1_planed,680935.09,5070578.64,-1507.98,1725.0,14.1691009157,11.4306681261,1
LONCCARICA-1_planed,680935.09,5070578.64,-1512.98,1730.0,14.1573471469,11.422969888,1
LONCCARICA-1_planed,680935.09,5070578.64,-1517.98,1735.0,14.145599032,11.4152777236,1
LONCCARICA-1_planed,680935.09,5070578.64,-1522.98,1740.0,14.1338565843,11.407591641,1
LONCCARICA-1_planed,680935.09,5070578.64,-1527.98,1745.0,14.1221198168,11.3999116482,1
LONCCARICA-1_planed,680935.09,5070578.64,-1532.98,1750.0,14.1103887427,11.3922377531,1
LONCCARICA-1_planed,680935.09,5070578.64,-1537.98,1755.0,14.0986633751,11.3845699637,1
LONCCARICA-1_planed,680935.09,5070578.64,-1542.98,1760.0,14.0869437269,11.3769082879,1
LONCCARICA-1_planed,680935.09,5070578.64,-1546.98,1764.0,14.0775721352,11.3707833544,1
REZOVACCKE-1_planed,689340.71,5072557.33,144.16,0.0,49.0218505046,41.7468177625,3
REZOVACCKE-1_planed,689340.71,5072557.33,139.16,5.0,49.0391187795,41.7560634269,3
REZOVACCKE-1_planed,689340.71,5072557.33,134.16,10.0,49.0564380252,41.7653268356,3
REZOVACCKE-1_planed,689340.71,5072557.33,129.16,15.0,49.0738085128,41.77460802,3
REZOVACCKE-1_planed,689340.71,5072557.33,124.16,20.0,49.0912305155,41.7839070112,3
REZOVACCKE-1_planed,689340.71,5072557.33,119.16,25.0,49.1087043088,41.7932265032,3
REZOVACCKE-1_planed,689340.71,5072557.33,114.16,30.0,49.1262301703,41.8025612608,3
REZOVACCKE-1_planed,689340.71,5072557.33,109.16,35.0,49.14380838,41.8119139197,3
REZOVACCKE-1_planed,689340.71,5072557.33,104.16,40.0,49.16143922,41.8212845107,3
REZOVACCKE-1_planed,689340.71,5072557.33,99.16,45.0,49.1791229747,41.8306730645,3
REZOVACCKE-1_planed,689340.71,5072557.33,94.16,50.0,49.196859931,41.8400796118,3
REZOVACCKE-1_planed,689340.71,5072557.33,89.16,55.0,49.2146503777,41.849504183,3
REZOVACCKE-1_planed,689340.71,5072557.33,84.16,60.0,49.2324946065,41.8589468083,3
REZOVACCKE-1_planed,689340.71,5072557.33,79.16,65.0,49.2503929109,41.8684075179,3
REZOVACCKE-1_planed,689340.71,5072557.33,74.16,70.0,49.2683455873,41.877886342,3
REZOVACCKE-1_planed,689340.71,5072557.33,69.16,75.0,49.2863529341,41.8873833103,3
REZOVACCKE-1_planed,689340.71,5072557.33,64.16,80.0,49.3044152524,41.8968984526,3
REZOVACCKE-1_planed,689340.71,5072557.33,59.16,85.0,49.3225328455,41.9064317984,3
REZOVACCKE-1_planed,689340.71,5072557.33,54.16,90.0,49.3407060195,41.9159833771,3
REZOVACCKE-1_planed,689340.71,5072557.33,49.16,95.0,49.3589350826,41.9255532181,3
REZOVACCKE-1_planed,689340.71,5072557.33,44.16,100.0,49.3772203458,41.9351413502,3
REZOVACCKE-1_planed,689340.71,5072557.33,39.16,105.0,49.3955621226,41.9447478025,3
REZOVACCKE-1_planed,689340.71,5072557.33,34.16,110.0,49.413960729,41.9543726035,3
REZOVACCKE-1_planed,689340.71,5072557.33,29.16,115.0,49.4324164834,41.9640157818,3
REZOVACCKE-1_planed,689340.71,5072557.33,24.16,120.0,49.4509297071,41.9736773656,3
REZOVACCKE-1_planed,689340.71,5072557.33,19.16,125.0,49.469500724,41.9833560715,3
REZOVACCKE-1_planed,689340.71,5072557.33,14.16,130.0,49.4881298604,41.9930545232,3
REZOVACCKE-1_planed,689340.71,5072557.33,9.16,135.0,49.5068174454,42.0027714633,3
REZOVACCKE-1_planed,689340.71,5072557.33,4.16,140.0,49.5255638109,42.0125069194,3
REZOVACCKE-1_planed,689340.71,5072557.33,-0.84,145.0,49.5443692913,42.0222609184,3
REZOVACCKE-1_planed,689340.71,5072557.33,-5.84,150.0,49.5632342238,42.0320334874,3
REZOVACCKE-1_planed,689340.71,5072557.33,-10.84,155.0,49.5821589486,42.041824653,3
REZOVACCKE-1_planed,689340.71,5072557.33,-15.84,160.0,49.6011438083,42.0516344416,3
REZOVACCKE-1_planed,689340.71,5072557.33,-20.84,165.0,49.6201891484,42.0614628793,3
REZOVACCKE-1_planed,689340.71,5072557.33,-25.84,170.0,49.6392953175,42.0713099919,3
REZOVACCKE-1_planed,689340.71,5072557.33,-30.84,175.0,49.6584626666,42.081175805,3
REZOVACCKE-1_planed,689340.71,5072557.33,-35.84,180.0,49.67769155,42.0910603439,3
REZOVACCKE-1_planed,689340.71,5072557.33,-40.84,185.0,49.6969823245,42.1009636336,3
REZOVACCKE-1_planed,689340.71,5072557.33,-45.84,190.0,49.7163353501,42.1108856986,3
REZOVACCKE-1_planed,689340.71,5072557.33,-50.84,195.0,49.7357509897,42.1208265632,3
REZOVACCKE-1_planed,689340.71,5072557.33,-55.84,200.0,49.7552296089,42.1307862516,3
REZOVACCKE-1_planed,689340.71,5072557.33,-60.84,205.0,49.7747715766,42.1407647873,3
REZOVACCKE-1_planed,689340.71,5072557.33,-65.84,210.0,49.7943772645,42.1507621936,3
REZOVACCKE-1_planed,689340.71,5072557.33,-70.84,215.0,49.8140470474,42.1607784934,3
REZOVACCKE-1_planed,689340.71,5072557.33,-75.84,220.0,49.8337806344,42.1708137093,3
REZOVACCKE-1_planed,689340.71,5072557.33,-80.84,225.0,49.8535797366,42.1808678634,3
REZOVACCKE-1_planed,689340.71,5072557.33,-85.84,230.0,49.8734440765,42.1909409775,3
REZOVACCKE-1_planed,689340.71,5072557.33,-90.84,235.0,49.8933740413,42.201033073,3
REZOVACCKE-1_planed,689340.71,5072557.33,-95.84,240.0,49.9133700211,42.2111441707,3
REZOVACCKE-1_planed,689340.71,5072557.33,-100.84,245.0,49.9334324093,42.2212742912,3
REZOVACCKE-1_planed,689340.71,5072557.33,-105.84,250.0,49.9535616026,42.2314234545,3
REZOVACCKE-1_planed,689340.71,5072557.33,-110.84,255.0,49.9737580006,42.2415916802,3
REZOVACCKE-1_planed,689340.71,5072557.33,-115.84,260.0,49.9940220065,42.2517789873,3
REZOVACCKE-1_planed,689340.71,5072557.33,-120.84,265.0,50.0143540263,42.2619853945,3
REZOVACCKE-1_planed,689340.71,5072557.33,-125.84,270.0,50.0347544696,42.2722109199,3
REZOVACCKE-1_planed,689340.71,5072557.33,-130.84,275.0,50.0552242125,42.2824555811,3
REZOVACCKE-1_planed,689340.71,5072557.33,-135.84,280.0,50.0757627514,42.2927193952,3
REZOVACCKE-1_planed,689340.71,5072557.33,-140.84,285.0,50.0963705581,42.3030023786,3
REZOVACCKE-1_planed,689340.71,5072557.33,-145.84,290.0,50.1170488578,42.3133045472,3
REZOVACCKE-1_planed,689340.71,5072557.33,-150.84,295.0,50.1377976782,42.3236259165,3
REZOVACCKE-1_planed,689340.71,5072557.33,-155.84,300.0,50.1586174489,42.3339665012,3
REZOVACCKE-1_planed,689340.71,5072557.33,-160.84,305.0,50.1795086026,42.3443263155,3
REZOVACCKE-1_planed,689340.71,5072557.33,-165.84,310.0,50.2004715757,42.3547053728,3
REZOVACCKE-1_planed,689340.71,5072557.33,-170.84,315.0,50.221506808,42.365103686,3
REZOVACCKE-1_planed,689340.71,5072557.33,-175.84,320.0,50.2426147428,42.3755212672,3
REZOVACCKE-1_planed,689340.71,5072557.33,-180.84,325.0,50.2637958268,42.3859581281,3
REZOVACCKE-1_planed,689340.71,5072557.33,-185.84,330.0,50.2850505102,42.3964142793,3
REZOVACCKE-1_planed,689340.71,5072557.33,-190.84,335.0,50.3063792467,42.406889731,3
REZOVACCKE-1_planed,689340.71,5072557.33,-195.84,340.0,50.3277824937,42.4173844924,3
REZOVACCKE-1_planed,689340.71,5072557.33,-200.84,345.0,50.3492607119,42.427898572,3
REZOVACCKE-1_planed,689340.71,5072557.33,-205.84,350.0,50.3708143659,42.4384319777,3
REZOVACCKE-1_planed,689340.71,5072557.33,-210.84,355.0,50.3924439234,42.4489847163,3
REZOVACCKE-1_planed,689340.71,5072557.33,-215.84,360.0,50.4141498562,42.4595567939,3
REZOVACCKE-1_planed,689340.71,5072557.33,-220.84,365.0,50.4359326395,42.4701482158,3
REZOVACCKE-1_planed,689340.71,5072557.33,-225.84,370.0,50.457792752,42.4807589863,3
REZOVACCKE-1_planed,689340.71,5072557.33,-230.84,375.0,50.4797306763,42.4913891088,3
REZOVACCKE-1_planed,689340.71,5072557.33,-235.84,380.0,50.5017468985,42.5020385858,3
REZOVACCKE-1_planed,689340.71,5072557.33,-240.84,385.0,50.5238419083,42.5127074189,3
REZOVACCKE-1_planed,689340.71,5072557.33,-245.84,390.0,50.5460161994,42.5233956085,3
REZOVACCKE-1_planed,689340.71,5072557.33,-250.84,395.0,50.5682702687,42.5341031543,3
REZOVACCKE-1_planed,689340.71,5072557.33,-255.84,400.0,50.5906046174,42.5448300547,3
REZOVACCKE-1_planed,689340.71,5072557.33,-260.84,405.0,50.6130197498,42.5555763071,3
REZOVACCKE-1_planed,689340.71,5072557.33,-265.84,410.0,50.6355161745,42.5663419079,3
REZOVACCKE-1_planed,689340.71,5072557.33,-270.84,415.0,50.6580944034,42.5771268521,3
REZOVACCKE-1_planed,689340.71,5072557.33,-275.84,420.0,50.6807549524,42.5879311339,3
REZOVACCKE-1_planed,689340.71,5072557.33,-280.84,425.0,50.7034983409,42.5987547461,3
REZOVACCKE-1_planed,689340.71,5072557.33,-285.84,430.0,50.7263250924,42.6095976802,3
REZOVACCKE-1_planed,689340.71,5072557.33,-290.84,435.0,50.7492357338,42.6204599266,3
REZOVACCKE-1_planed,689340.71,5072557.33,-295.84,440.0,50.7722309586,42.6313414744,3
REZOVACCKE-1_planed,689340.71,5072557.33,-300.84,445.0,50.7953109772,42.6422423112,3
REZOVACCKE-1_planed,689340.71,5072557.33,-305.84,450.0,50.8184764896,42.6531624234,3
REZOVACCKE-1_planed,689340.71,5072557.33,-310.84,455.0,50.841728038,42.664101796,3
REZOVACCKE-1_planed,689340.71,5072557.33,-315.84,460.0,50.8650661682,42.6750604125,3
REZOVACCKE-1_planed,689340.71,5072557.33,-320.84,465.0,50.8884914301,42.6860382549,3
REZOVACCKE-1_planed,689340.71,5072557.33,-325.84,470.0,50.9120043771,42.6970353037,3
REZOVACCKE-1_planed,689340.71,5072557.33,-330.84,475.0,50.9356055664,42.7080515379,3
REZOVACCKE-1_planed,689340.71,5072557.33,-335.84,480.0,50.9592955591,42.7190869349,3
REZOVACCKE-1_planed,689340.71,5072557.33,-340.84,485.0,50.9830749199,42.7301414705,3
REZOVACCKE-1_planed,689340.71,5072557.33,-345.84,490.0,51.0069442174,42.7412151185,3
REZOVACCKE-1_planed,689340.71,5072557.33,-350.84,495.0,51.0309040239,42.7523078515,3
REZOVACCKE-1_planed,689340.71,5072557.33,-355.84,500.0,51.0549549153,42.76341964,3
REZOVACCKE-1_planed,689340.71,5072557.33,-360.84,505.0,51.0790974714,42.7745504526,3
REZOVACCKE-1_planed,689340.71,5072557.33,-365.84,510.0,51.1033322757,42.7857002563,3
REZOVACCKE-1_planed,689340.71,5072557.33,-370.84,515.0,51.1276599153,42.796869016,3
REZOVACCKE-1_planed,689340.71,5072557.33,-375.84,520.0,51.1520809811,42.8080566948,3
REZOVACCKE-1_planed,689340.71,5072557.33,-380.84,525.0,51.1765960676,42.8192632537,3
REZOVACCKE-1_planed,689340.71,5072557.33,-385.84,530.0,51.201205773,42.8304886515,3
REZOVACCKE-1_planed,689340.71,5072557.33,-390.84,535.0,51.225910699,42.8417328451,3
REZOVACCKE-1_planed,689340.71,5072557.33,-395.84,540.0,51.2507114511,42.8529957891,3
REZOVACCKE-1_planed,689340.71,5072557.33,-400.84,545.0,51.2756086383,42.8642774361,3
REZOVACCKE-1_planed,689340.71,5072557.33,-405.84,550.0,51.3006028731,42.875577736,3
REZOVACCKE-1_planed,689340.71,5072557.33,-410.84,555.0,51.3256947716,42.8868966368,3
REZOVACCKE-1_planed,689340.71,5072557.33,-415.84,560.0,51.3508849534,42.8982340839,3
REZOVACCKE-1_planed,689340.71,5072557.33,-420.84,565.0,51.3761740415,42.9095900202,3
REZOVACCKE-1_planed,689340.71,5072557.33,-425.84,570.0,51.4015626626,42.9209643861,3
REZOVACCKE-1_planed,689340.71,5072557.33,-430.84,575.0,51.4270514465,42.9323571196,3
REZOVACCKE-1_planed,689340.71,5072557.33,-435.84,580.0,51.4526410264,42.9437681559,3
REZOVACCKE-1_planed,689340.71,5072557.33,-440.84,585.0,51.478332039,42.9551974275,3
REZOVACCKE-1_planed,689340.71,5072557.33,-445.84,590.0,51.5041251242,42.9666448642,3
REZOVACCKE-1_planed,689340.71,5072557.33,-450.84,595.0,51.5300209252,42.9781103929,3
REZOVACCKE-1_planed,689340.71,5072557.33,-455.84,600.0,51.5560200881,42.9895939376,3
REZOVACCKE-1_planed,689340.71,5072557.33,-460.84,605.0,51.5821232626,43.0010954193,3
REZOVACCKE-1_planed,689340.71,5072557.33,-465.84,610.0,51.6083311011,43.012614756,3
REZOVACCKE-1_planed,689340.71,5072557.33,-470.84,615.0,51.6346442594,43.0241518627,3
REZOVACCKE-1_planed,689340.71,5072557.33,-475.84,620.0,51.6610633959,43.035706651,3
REZOVACCKE-1_planed,689340.71,5072557.33,-480.84,625.0,51.6875891722,43.0472790292,3
REZOVACCKE-1_planed,689340.71,5072557.33,-485.84,630.0,51.7142222527,43.0588689025,3
REZOVACCKE-1_planed,689340.71,5072557.33,-490.84,635.0,51.7409633044,43.0704828155,3
REZOVACCKE-1_planed,689340.71,5072557.33,-495.84,640.0,51.7678129974,43.0821075181,3
REZOVACCKE-1_planed,689340.71,5072557.33,-500.84,645.0,51.7947720042,43.0937494132,3
REZOVACCKE-1_planed,689340.71,5072557.33,-505.84,650.0,51.8218409998,43.1054083915,3
REZOVACCKE-1_planed,689340.71,5072557.33,-510.84,655.0,51.8490206618,43.1170843405,3
REZOVACCKE-1_planed,689340.71,5072557.33,-515.84,660.0,51.87631167,43.1287771432,3
REZOVACCKE-1_planed,689340.71,5072557.33,-520.84,665.0,51.903714706,43.1404866789,3
REZOVACCKE-1_planed,689340.71,5072557.33,-525.84,670.0,51.9312304502,43.1522128212,3
REZOVACCKE-1_planed,689340.71,5072557.33,-530.84,675.0,51.9573137309,43.163306217,3
REZOVACCKE-1_planed,689340.71,5072557.33,-535.84,680.0,31.0419230869,34.3794370784,3
REZOVACCKE-1_planed,689340.71,5072557.33,-540.84,685.0,10.1279036209,25.5961141531,3
REZOVACCKE-1_planed,689340.71,5072557.33,-545.84,690.0,9.6931776668,25.445354052,3
REZOVACCKE-1_planed,689340.71,5072557.33,-550.84,695.0,9.25887238975,25.2947078583,3
REZOVACCKE-1_planed,689340.71,5072557.33,-555.84,700.0,9.56725310874,25.0456081543,3
REZOVACCKE-1_planed,689340.71,5072557.33,-560.84,705.0,9.87569939308,24.7965191758,3
REZOVACCKE-1_planed,689340.71,5072557.33,-565.84,710.0,9.35720820298,24.4974305517,3
REZOVACCKE-1_planed,689340.71,5072557.33,-570.84,715.0,8.83886334027,24.1983697057,3
REZOVACCKE-1_planed,689340.71,5072557.33,-575.84,720.0,8.82796212795,24.076716172,3
REZOVACCKE-1_planed,689340.71,5072557.33,-580.84,725.0,8.81719043692,23.9550883856,3
REZOVACCKE-1_planed,689340.71,5072557.33,-585.84,730.0,8.84676729083,24.0165196142,3
REZOVACCKE-1_planed,689340.71,5072557.33,-590.84,735.0,8.87648971827,24.0779969071,3
REZOVACCKE-1_planed,689340.71,5072557.33,-595.84,740.0,9.22209178175,24.5357456376,3
REZOVACCKE-1_planed,689340.71,5072557.33,-600.84,745.0,9.56775630695,24.993409361,3
REZOVACCKE-1_planed,689340.71,5072557.33,-605.84,750.0,9.03877355599,24.0417567788,3
REZOVACCKE-1_planed,689340.71,5072557.33,-610.84,755.0,8.50994243233,23.0901626784,3
REZOVACCKE-1_planed,689340.71,5072557.33,-615.84,760.0,8.49188270733,22.9768423353,3
REZOVACCKE-1_planed,689340.71,5072557.33,-620.84,765.0,8.47396162985,22.8635682201,3
REZOVACCKE-1_planed,689340.71,5072557.33,-625.84,770.0,8.54300596618,23.0571801512,3
REZOVACCKE-1_planed,689340.71,5072557.33,-630.84,775.0,8.61216891001,23.2507737785,3
REZOVACCKE-1_planed,689340.71,5072557.33,-635.84,780.0,8.54769130651,22.9709967267,3
REZOVACCKE-1_planed,689340.71,5072557.33,-640.84,785.0,8.48334232706,22.6912292228,3
REZOVACCKE-1_planed,689340.71,5072557.33,-645.84,790.0,8.4383877547,22.4507824576,3
REZOVACCKE-1_planed,689340.71,5072557.33,-650.84,795.0,8.39356767909,22.2103584383,3
REZOVACCKE-1_planed,689340.71,5072557.33,-655.84,800.0,8.40337655177,22.1102245233,3
REZOVACCKE-1_planed,689340.71,5072557.33,-660.84,805.0,8.41331624067,22.0101185036,3
REZOVACCKE-1_planed,689340.71,5072557.33,-665.84,810.0,8.40323060202,22.1106022104,3
REZOVACCKE-1_planed,689340.71,5072557.33,-670.84,815.0,8.39335574744,22.2111804451,3
REZOVACCKE-1_planed,689340.71,5072557.33,-675.84,820.0,9.44021758592,23.4126453919,3
REZOVACCKE-1_planed,689340.71,5072557.33,-680.84,825.0,10.4871121792,24.6139873175,3
REZOVACCKE-1_planed,689340.71,5072557.33,-685.84,830.0,9.98238930958,23.8283872033,3
REZOVACCKE-1_planed,689340.71,5072557.33,-690.84,835.0,9.47777918632,23.0427605302,3
REZOVACCKE-1_planed,689340.71,5072557.33,-695.84,840.0,8.91737882175,22.0953488374,3
REZOVACCKE-1_planed,689340.71,5072557.33,-700.84,845.0,8.35715895914,21.148031724,3
REZOVACCKE-1_planed,689340.71,5072557.33,-705.84,850.0,8.39348699028,21.3872983632,3
REZOVACCKE-1_planed,689340.71,5072557.33,-710.84,855.0,8.42995434593,21.6265311068,3
REZOVACCKE-1_planed,689340.71,5072557.33,-715.84,860.0,8.37911294838,21.0984060388,3
REZOVACCKE-1_planed,689340.71,5072557.33,-720.84,865.0,8.32841435364,20.5703238317,3
REZOVACCKE-1_planed,689340.71,5072557.33,-725.84,870.0,8.33240961655,20.647063374,3
